# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  215,20141214,  201,   53,   53,   80,   20,   20,    2,  140,   22,   28,  -21,    2,   57,   14,  -33,    6,   62,   80,  365,   10,    7,    5,   23,10133,10152,    9,10098,   24,   15,    1,   72,   12,    3,   86,   98,    1,   77,   11,    4
  215,20141215,  222,   47,   53,   90,    2,   30,   15,  140,    1,   60,   39,    1,   85,   14,   34,   18,   16,   21,  173,   61,   56,   10,   20,10108,10125,   18,10079,    4,   57,    6,   75,   13,    7,   89,   95,    7,   79,   12,    2
  215,20141216,  269,   40,   47,   80,   12,   20,   20,  140,   12,   61,   23,   23,   83,   12,   10,   24,   20,   26,  196,    5,    7,    4,   16,10118,10134,   18,10106,    6,   56,    1,   75,    8,    6,   82,   94,    1,   75,   14,    3
  215,20141217,  235,   55,   64,   90,    6,   40,   22,  150,    6,   87,   49,    1,  118,   23,   42,    6,    0,    0,   61,   51,   35,    9,    5,10049,10101,    1,10006,    9,   18,    9,   70,   19,    8,   91,   97,    9,   85,   22,    1
  215,20141218,  238,   85,   86,  120,   24,   40,    1,  210,   23,  117,  103,    1,  128,   14,  100,    6,    2,    3,  127,   21,   11,    4,    4,10083,10094,   23,10074,    4,   15,    3,   70,   10,    8,   90,   97,    3,   84,   23,    2
  215,20141219,  263,   85,   92,  120,    1,   40,    9,  220,    1,   94,   75,   17,  124,    1,   66,   18,   26,   34,  208,   72,   85,   21,    8,10122,10191,   24,10064,    7,   43,    8,   78,   12,    5,   79,   96,    9,   68,   12,    3
  215,20141220,  279,   89,   92,  120,   14,   50,   22,  200,   14,   80,   59,   16,   89,   13,   54,   18,    0,    0,  122,   13,   37,   17,   20,10213,10276,   24,10187,    8,   63,   14,   70,   16,    6,   74,   80,   23,   68,   18,    2
  215,20141221,  240,   73,   75,  110,   21,   30,    4,  190,   22,   88,   66,    3,  109,   23,   55,    6,    0,    0,  126,    0,    0,    0,    1,10242,10284,    2,10188,   24,   60,   11,   75,   12,    8,   82,   87,    5,   77,   16,    2
  215,20141222,  239,  117,  117,  140,    6,  100,   24,  230,    6,  116,  108,    1,  124,   12,  102,   24,    0,    0,   67,   14,    9,    6,   19,10158,10178,    1,10148,   14,   60,   18,   70,    9,    8,   85,   89,    8,   81,   15,    1
  215,20141223,  237,  101,  102,  120,   11,   80,    7,  230,   12,  111,   99,   24,  125,   12,   94,   24,   54,   70,  361,    0,    0,    0,    1,10156,10165,    2,10139,   24,   62,    1,   75,    8,    6,   78,   84,   18,   73,   11,    5
  215,20141224,  259,   75,   84,  110,    3,   60,   10,  190,    4,   86,   69,   23,  105,    9,   59,   18,    3,    4,  109,   60,   63,   19,    9,10146,10193,   24,10111,    6,   25,    8,   82,   15,    7,   79,   95,    8,   64,   15,    2
  215,20141225,  284,   51,   53,   90,    3,   10,   21,  150,    4,   56,   -2,   24,   77,    1,  -10,   24,   14,   18,  135,   27,   50,   14,   12,10242,10294,   24,10195,    1,   57,   12,   75,   16,    6,   83,   95,   21,   73,    5,    2
  215,20141226,  172,   19,   30,   70,   24,   10,    6,  100,    4,   36,    6,    6,   56,   12,   -8,    6,   14,   18,  217,    2,    2,    2,    1,10249,10298,    9,10107,   24,   50,   18,   75,    4,    6,   89,   94,    8,   80,    4,    3
  215,20141227,   61,   72,   83,  110,    4,   60,   15,  180,    5,   11,    0,   24,   33,    1,   -7,   24,    0,    0,   42,  176,  192,   27,    2,10027,10131,   24, 9958,    7,    6,    3,   83,   22,    7,   87,   98,    3,   64,   22,    0
  215,20141228,   37,   24,   46,   80,    3,   10,   14,  140,    6,    3,  -37,   19,   59,   24,  -47,   24,   65,   84,  365,    3,    1,    1,   23,10277,10336,   19,10145,    1,   59,   19,   83,    2,    2,   76,   92,   19,   63,    3,    4
  215,20141229,  335,   41,   46,   80,    1,   10,   17,  170,    4,   52,   15,   19,   75,   12,    9,   24,   17,   22,  198,    9,   13,    5,    4,10349,10380,   20,10316,    3,   59,   19,   75,    1,    7,   82,   98,   19,   72,    8,    3
  215,20141230,  295,   40,   42,   60,   13,   30,    5,  100,    4,   61,   33,   17,   71,   12,   14,   18,    7,    9,  146,    0,   -1,   -1,   20,10355,10371,    1,10337,   24,   66,   24,   80,    4,    7,   77,   84,   24,   68,    4,    2
  215,20141231,  241,   33,   37,   50,   12,   20,    2,   90,   11,   56,   28,   24,   77,   12,   19,   24,   48,   62,  308,    0,    0,    0,    1,10341,10347,   10,10332,    5,   16,   24,   75,   11,    5,   85,   93,    3,   74,   17,    4
  215,20150101,  207,   73,   74,  110,   23,   40,    4,  180,   23,   38,   18,    3,   53,   23,    9,    6,   14,   18,  187,   13,    3,    2,   24,10294,10339,    4,10206,   24,   42,    1,   73,   18,    5,   81,   88,    5,   75,   17,    2
  215,20150102,  266,   83,   94,  120,    4,   70,   24,  200,    4,   78,   50,    1,  109,    7,   47,    6,   45,   58,  319,   22,   21,    7,    7,10258,10315,   21,10187,    5,   57,    2,   72,   10,    5,   73,   93,    5,   61,   11,    4
  215,20150103,  255,   34,   46,   70,    1,   10,   17,  130,    8,   52,   30,   16,   70,    6,   27,   18,    0,    0,   72,   35,   29,   13,   10,10231,10305,    1,10174,   15,   33,   17,   80,   23,    7,   82,   96,   18,   65,   24,    1
  215,20150104,  288,   31,   39,   50,    1,   20,   19,  140,    6,   41,  -21,   22,   78,   13,  -38,   24,   41,   52,  302,    2,    3,    2,    8,10333,10356,   20,10275,    1,   56,   24,   75,    1,    2,   81,   95,   20,   67,    1,    4
  215,20150105,  197,   36,   37,   50,   10,   20,   23,   80,   10,   33,    6,    1,   44,   20,   -5,    6,    2,    3,  117,    0,    0,    0,    1,10303,10347,    1,10259,   24,   31,   11,   64,    3,    7,   91,   96,    1,   87,   22,    1
  215,20150106,  206,   27,   40,   60,   19,   20,    7,  100,   22,   34,    7,    9,   75,   22,    1,   12,   12,   15,  230,   21,   10,    4,   20,10217,10252,    1,10195,   17,   19,   18,   70,   21,    8,   89,   97,   20,   81,   22,    3
  215,20150107,  210,   53,   56,   90,   22,   20,    5,  140,   23,   44,   -2,    6,   75,   13,  -19,    6,   46,   58,  303,   25,   26,   14,   23,10248,10269,    9,10211,   24,   24,   23,   75,   11,    5,   87,   96,    6,   76,   13,    4
  215,20150108,  233,   63,   70,   90,    1,   50,   12,  160,    5,   73,   45,    1,   88,    9,   42,    6,    0,    0,   36,   67,  124,   33,   13,10201,10249,   21,10160,   13,   56,    1,   70,   16,    6,   90,   95,   11,   85,   21,    0
  215,20150109,  236,  106,  108,  140,   23,   60,    1,  250,   23,   98,   62,    3,  128,   23,   57,    6,    0,    0,  111,   41,   71,   35,   17,10153,10240,    1,10106,   22,   25,   18,   68,    8,    8,   87,   95,   18,   67,   16,    2
  215,20150110,  254,  106,  116,  150,   11,   70,   14,  260,   10,   93,   56,   23,  124,    2,   46,   24,    5,    6,  117,   13,   23,   20,   13,10109,10153,   21,10058,   12,   47,   12,   72,   21,    6,   77,   92,   13,   58,   18,    2
  215,20150111,  269,  103,  106,  120,    6,   90,   16,  200,    6,   66,   52,    3,   84,   22,   43,    6,   15,   19,  253,    0,   -1,   -1,    1,10172,10200,   17,10133,    4,   62,   15,   69,    4,    7,   71,   76,   23,   66,    1,    3
